kjahse0zu0,8/28/2011,8/28/2011,0,0
wkriy4p0er,8/28/2011,9/3/2011,6,6
vvxcxenm12,8/28/2011,8/29/2011,1,1
0tablt0l3w,8/28/2011,8/29/2011,1,1
tnnygc8mwo,8/28/2011,8/18/2012,356,356
ijd8e4i7fd,8/28/2011,8/8/2012,346,346
s78maguko5,8/28/2011,8/29/2011,1,1
5hrgp98n58,8/28/2011,10/29/2011,62,62
itmj63xcd9,8/28/2011,8/29/2011,1,1
ec4dme6xdm,8/28/2011,9/14/2011,17,17
1o521t9fom,8/28/2011,9/7/2011,10,10
gmt18i2a0w,8/28/2011,2/15/2012,171,171
ei3o4pvep1,8/28/2011,12/7/2011,101,101
nwv6pk6lzl,8/28/2011,8/28/2011,0,0
iukmwyym4e,8/28/2011,8/28/2011,0,0
87iug80w7y,8/28/2011,8/29/2011,1,1
my3sad1fvz,8/28/2011,8/29/2011,1,1
h1lj8sccqc,8/29/2011,8/29/2011,0,0
pkreeavly3,8/29/2011,8/29/2011,0,0
g1b1f7vroe,8/29/2011,8/29/2011,0,0
xp5480g1fy,8/29/2011,9/19/2011,21,21
7hwgbmfukk,8/29/2011,7/23/2012,329,329
4ltdu48sq5,8/29/2011,9/1/2011,3,3
963xpomaob,8/29/2011,9/30/2011,32,32
xpdchsk5x5,8/29/2011,8/30/2011,1,1
9cv22gdoqn,8/29/2011,9/13/2011,15,15
n34auuwmsk,8/29/2011,8/31/2011,2,2
ralbs74x4s,8/29/2011,9/2/2011,4,4
qvn5r49hrb,8/29/2011,8/29/2011,0,0
7vwn2i9w7g,8/29/2011,8/29/2011,0,0
54yl0k8zy7,8/29/2011,8/29/2011,0,0
buo9cn2o3a,8/29/2011,8/29/2011,0,0
86u6rr7h39,8/29/2011,9/11/2011,13,13
90d29jl5k1,8/29/2011,2/29/2012,184,184
8b1v43f840,8/29/2011,9/2/2011,4,4
1n9ew1x1cx,8/29/2011,9/3/2011,5,5
zyh44ssswm,8/29/2011,9/27/2011,29,29
x4rmms0fc7,8/29/2011,8/30/2011,1,1
0ffsphtnni,8/29/2011,9/15/2011,17,17
ra05prip1r,8/30/2011,9/8/2011,9,9
jsd693ew23,8/30/2011,1/11/2012,134,134
786bz1knaz,8/30/2011,8/30/2011,0,0
lj7aoo0aiq,8/30/2011,3/7/2012,190,190
onx6hyiph4,8/30/2011,8/31/2011,1,1
bjwk9kvuq0,8/30/2011,8/31/2011,1,1
pubglclgci,8/30/2011,9/13/2011,14,14
3syvrndh05,8/30/2011,9/14/2011,15,15
cnuh0wmmtb,8/30/2011,9/20/2011,21,21
60d2i0gljo,8/30/2011,8/31/2011,1,1
5ympggvjp9,8/30/2011,8/31/2011,1,1
d2uaj8gana,8/30/2011,8/31/2011,1,1
b4ef21xv4v,8/30/2011,8/30/2011,0,0
wv0a1y5gx9,8/30/2011,8/30/2011,0,0
issrzbctnd,8/30/2011,8/31/2011,1,1
qaeg1kv90t,8/30/2011,8/30/2011,0,0
5g328k435x,8/30/2011,9/26/2011,27,27
obc4a2j1tx,8/30/2011,8/30/2011,0,0
b7dl62iz09,8/30/2011,8/30/2011,0,0
nkdk8b2dmt,8/30/2011,9/2/2011,3,3
81r1x97vka,8/30/2011,11/10/2011,72,72
b1amjl7ej9,8/30/2011,1/26/2012,149,149
4phlwi4nuh,8/30/2011,3/3/2012,186,186
8r7l86kdbd,8/30/2011,10/22/2011,53,53
wn2apqja27,8/30/2011,8/31/2011,1,1
3xeiuzfcd6,8/30/2011,9/1/2011,2,2
wvap2zwgw8,8/30/2011,8/31/2011,1,1
p2varryqqq,8/31/2011,8/17/2012,352,352
5d5lm903a8,8/31/2011,8/31/2011,0,0
i9w16lyy6e,8/31/2011,8/31/2011,0,0
wt8m19aya0,8/31/2011,9/2/2011,2,2
o0uooofxfv,8/31/2011,8/31/2011,0,0
80472npz0i,8/31/2011,7/17/2012,321,321
wcpheegcdk,8/31/2011,10/18/2011,48,48
7z75sieycs,8/31/2011,6/21/2012,295,295
k4h71kszpe,8/31/2011,10/2/2011,32,32
fctpfxbsrk,8/31/2011,3/13/2012,195,195
mpyvcr81c2,8/31/2011,5/11/2012,254,254
w4jem0jazj,8/31/2011,8/19/2012,354,354
bjccbjnl9s,8/31/2011,10/15/2011,45,45
vra8x112vs,8/31/2011,9/8/2011,8,8
4g7qk0bea6,8/31/2011,8/31/2011,0,0
ftjoufdtdb,8/31/2011,10/29/2011,59,59
ocl4tmmnzu,8/31/2011,9/3/2011,3,3
xggjxipp9e,8/31/2011,9/7/2011,7,7
kds8efizbd,8/31/2011,9/1/2011,1,1
tzhqle6rqd,8/31/2011,8/31/2011,0,0
3im38yt082,8/31/2011,9/2/2011,2,2
2gzf98g24a,8/31/2011,8/31/2011,0,0
809ra09g1q,8/31/2011,9/1/2011,1,1
2284cf3jwn,8/31/2011,9/6/2011,6,6
6y3ihzpuvm,8/31/2011,9/29/2011,29,29
2b1oelv2eu,8/31/2011,1/31/2012,153,153
lt7fbus1xd,8/31/2011,9/7/2011,7,7
gb5mjvyl2s,8/31/2011,5/16/2012,259,259
csby5f7nmi,8/31/2011,9/1/2011,1,1
ljhfn25d2v,8/31/2011,12/19/2011,110,110
ctbqguncg1,8/31/2011,9/2/2011,2,2
ntt4d3ps43,8/31/2011,9/2/2011,2,2
w1b0bg8ulj,8/31/2011,9/24/2011,24,24
jpg171kcbo,9/1/2011,9/3/2011,2,2
tigqlaa5w4,9/1/2011,9/15/2011,14,14
pc7itwib36,9/1/2011,7/23/2012,326,326
3ij4rz10oa,9/1/2011,9/10/2011,9,9
k16ab7haw3,9/1/2011,9/9/2011,8,8
dm5fo0ofyj,9/1/2011,9/1/2011,0,0
0k42rdcls0,9/1/2011,9/6/2011,5,5
w6x7bt7w8q,9/1/2011,9/2/2011,1,1
mli6opdote,9/1/2011,9/2/2011,1,1
2vctb2z2z3,9/1/2011,9/1/2011,0,0
hkltb0rh6n,9/1/2011,9/9/2011,8,8
zhgfr6oseu,9/1/2011,9/24/2011,23,23
whwmjamt42,9/1/2011,2/24/2012,176,176
kn37nmq8ug,9/1/2011,5/1/2012,243,243
fpt2yrrx6u,9/1/2011,9/4/2011,3,3
0da6lcf289,9/1/2011,2/13/2012,165,165
doxpgkzpzo,9/1/2011,9/1/2011,0,0
tc0za6a7us,9/1/2011,9/4/2011,3,3
5huem3cl32,9/1/2011,12/23/2011,113,113
fjhr94wbzn,9/1/2011,9/8/2011,7,7
1g3o0izxvj,9/1/2011,9/12/2011,11,11
ozz01x9whb,9/1/2011,9/2/2011,1,1
mmp1y07k4r,9/1/2011,9/5/2011,4,4
iw3lm58ha6,9/1/2011,9/1/2011,0,0
j8o3icba94,9/1/2011,9/4/2011,3,3
6mtklaxpee,9/1/2011,9/3/2011,2,2
3h66du4sfu,9/1/2011,9/2/2011,1,1
m84tu1hy8u,9/1/2011,3/8/2012,189,189
dibdul3i96,9/1/2011,10/12/2011,41,41
dvtki7tott,9/1/2011,9/2/2011,1,1
qfuwqp5438,9/1/2011,9/3/2011,2,2
9wihi1ijrn,9/1/2011,10/5/2011,34,34
abb9bv1fp8,9/1/2011,9/8/2011,7,7
qqdlty9m08,9/2/2011,9/4/2011,2,2
u5opniuixl,9/2/2011,9/2/2011,0,0
w9ropw0ozn,9/2/2011,9/5/2011,3,3
mipvq4kzr9,9/2/2011,9/8/2011,6,6
tuq2jfj07e,9/2/2011,9/22/2011,20,20
r83jk41t0t,9/2/2011,9/4/2011,2,2
0v1ol0kr1u,9/2/2011,9/4/2011,2,2
8tziiaozxk,9/2/2011,9/3/2011,1,1
qinmka76t2,9/2/2011,9/15/2011,13,13
ytrvxw7h7i,9/2/2011,9/2/2011,0,0
w1v9bdgy0n,9/2/2011,9/9/2011,7,7
jmoj4dnynt,9/2/2011,1/11/2012,131,131
uddeg9cn2o,9/2/2011,10/13/2011,41,41
apedig8yuw,9/2/2011,10/5/2011,33,33
d320ubf7er,9/2/2011,9/4/2011,2,2
g417tu1ny3,9/2/2011,9/26/2011,24,24
yywlwo17m9,9/2/2011,10/3/2011,31,31
umzyogicti,9/2/2011,9/7/2011,5,5
tq0zxlkj71,9/2/2011,9/5/2011,3,3
lncfrnr0tr,9/2/2011,2/12/2012,163,163
6sstbkvesp,9/3/2011,9/24/2011,21,21
j2zukashpx,9/3/2011,9/3/2011,0,0
lxmd2cqer6,9/3/2011,9/11/2011,8,8
4l6sey79xe,9/3/2011,9/3/2011,0,0
e7wb6thyc3,9/3/2011,9/12/2011,9,9
l848zy9hf7,9/3/2011,9/4/2011,1,1
113cl2qs72,9/3/2011,9/7/2011,4,4
gf47g4itlp,9/3/2011,9/16/2011,13,13
hpdxov5dyf,9/3/2011,12/11/2011,99,99
4xav6un3qn,9/3/2011,9/3/2011,0,0
s9pjt5av2m,9/3/2011,9/4/2011,1,1
be2z38eskh,9/3/2011,9/5/2011,2,2
3chkta2l4i,9/3/2011,9/9/2011,6,6
8j3xsaghh8,9/3/2011,9/3/2011,0,0
01c3im19hx,9/3/2011,1/19/2012,138,138
lfhbkfhcas,9/3/2011,9/3/2011,0,0
09u9fcl928,9/3/2011,9/5/2011,2,2
fkyid9aku4,9/3/2011,7/3/2012,304,304
wuiskuz3q4,9/3/2011,9/13/2011,10,10
s2gskab0cr,9/3/2011,9/5/2011,2,2
ypqm3fves5,9/3/2011,9/5/2011,2,2
m8cny42qkd,9/3/2011,9/6/2011,3,3
7vl73ztqhi,9/4/2011,5/23/2012,262,262
7tvugxrnkc,9/4/2011,12/9/2011,96,96
eihwt8c94d,9/4/2011,9/5/2011,1,1
6p3y9tkv3g,9/4/2011,9/4/2011,0,0
l8buznzr83,9/4/2011,9/10/2011,6,6
ff5ugc8abm,9/4/2011,9/10/2011,6,6
qvmt5k1jne,9/4/2011,9/10/2011,6,6
lex2jm9m9s,9/4/2011,9/18/2011,14,14
webmhvpqwb,9/4/2011,7/13/2012,313,313
m9d2xj4sog,9/4/2011,9/5/2011,1,1
p6hyf60zxt,9/4/2011,9/5/2011,1,1
997kxxtgzo,9/4/2011,9/17/2011,13,13
g3hkpoaohq,9/4/2011,9/17/2011,13,13
db3jc92xl5,9/5/2011,9/6/2011,1,1
7tf2qd04kk,9/5/2011,9/5/2011,0,0
hvk8uzmw8x,9/5/2011,9/6/2011,1,1
uxfemg4mfl,9/5/2011,9/5/2011,0,0
qg3z7ucj1x,9/5/2011,9/5/2011,0,0
a1k719akm6,9/5/2011,10/11/2011,36,36
k9lvxqlo91,9/5/2011,9/6/2011,1,1
lekbmncpme,9/5/2011,9/6/2011,1,1
jqx32y3nv7,9/5/2011,9/7/2011,2,2
57n2mdhgsi,9/5/2011,9/5/2011,0,0
f00raotrbr,9/5/2011,9/6/2011,1,1
ogm8xx3vbk,9/5/2011,9/8/2011,3,3
kqypz98ldh,9/5/2011,9/12/2011,7,7
7ejg0yzo3s,9/5/2011,9/9/2011,4,4
kr5ustpjuk,9/5/2011,10/20/2011,45,45
p1kvcbimv5,9/5/2011,9/7/2011,2,2
emvbk6qk0t,9/5/2011,9/6/2011,1,1
gjdr7se1va,9/6/2011,9/6/2011,0,0
7plhp6ah2q,9/6/2011,10/20/2011,44,44
t3g0s7c9zn,9/9/2011,9/10/2011,1,1
gxyoihv36n,9/6/2011,9/16/2011,10,10
j0ev9j8ykc,9/6/2011,3/8/2012,184,184
p5pmywnqud,9/6/2011,9/6/2011,0,0
fg2qefanyi,9/6/2011,9/9/2011,3,3
71tch1po42,9/6/2011,9/6/2011,0,0
u5e11kzsif,9/6/2011,9/15/2011,9,9
rg8gef806b,9/6/2011,9/6/2011,0,0
fecoand0ac,9/6/2011,9/27/2011,21,21
k36qaw2hds,9/6/2011,9/12/2011,6,6
8wzslf7irl,9/6/2011,9/9/2011,3,3
rziz4mldrq,9/6/2011,9/6/2011,0,0
adbb7jqgs2,9/6/2011,9/9/2011,3,3
n91o9d9llz,9/6/2011,9/13/2011,7,7
qpqjh9gbh9,9/6/2011,9/3/2012,363,363
ka843qzr9b,9/6/2011,9/6/2011,0,0
1m2zp8tr1i,9/6/2011,9/8/2011,2,2
e7zbuyt710,9/6/2011,9/13/2011,7,7
c3yxnhi3ni,9/6/2011,6/13/2012,281,281
81iuvj65c8,9/6/2011,9/6/2011,0,0
9hbg16vfzb,9/6/2011,9/27/2011,21,21
u2gnwg429g,9/6/2011,9/6/2011,0,0
ojh7g3nrdo,9/6/2011,9/6/2011,0,0
rltq13gxhd,9/6/2011,9/7/2011,1,1
dnk42elghz,9/6/2011,9/16/2011,10,10
97b7acckwz,9/6/2011,5/20/2012,257,257
bs43bhu3b8,9/6/2011,10/21/2011,45,45
dii53774hj,9/6/2011,9/10/2011,4,4
kf0lrb8d1l,9/6/2011,9/12/2011,6,6
27hkvwrxyy,9/6/2011,6/20/2012,288,288
aqkamf44si,9/6/2011,9/8/2011,2,2
h3msdhf4bn,9/6/2011,9/6/2011,0,0
7c5kmjaqcw,9/6/2011,9/7/2011,1,1
baito2xwdv,9/6/2011,9/7/2011,1,1
rl73u0tsyl,9/6/2011,9/8/2011,2,2
krye228u7x,9/6/2011,9/7/2011,1,1
8q2bdd5hmw,9/7/2011,9/8/2011,1,1
oc1uueytht,9/7/2011,12/23/2011,107,107
s5wabafrux,9/7/2011,7/6/2012,303,303
n4cgxufopn,9/7/2011,9/7/2011,0,0
iyn05gn1kp,9/7/2011,9/17/2011,10,10
gj8rdqyfj5,7/14/2012,3/27/2012,-109,109
2t6899y42c,9/7/2011,5/9/2012,245,245
pf2gllvvy7,9/7/2011,9/7/2011,0,0
65o5rh59nc,9/7/2011,9/7/2011,0,0
ugewvcdba6,9/7/2011,9/10/2011,3,3
k9p3aq1kpa,9/7/2011,9/30/2011,23,23
3q2phjhh72,9/7/2011,8/28/2012,356,356
zkqvqoqyyr,9/7/2011,9/10/2011,3,3
v81umwyft7,9/7/2011,9/8/2011,1,1
921w0pweyw,9/7/2011,9/12/2011,5,5
bkrp98jn9a,9/7/2011,4/27/2012,233,233
veuuoo8nl0,9/7/2011,9/14/2011,7,7
z5dqsffjvu,9/7/2011,9/8/2011,1,1
nisgl0tveq,9/7/2011,9/1/2012,360,360
lwxy3b1nz4,9/7/2011,5/11/2012,247,247
wzlw8lxbwc,9/7/2011,9/7/2011,0,0
pe4c0628mr,9/7/2011,9/7/2011,0,0
z8e0m9c4t7,9/7/2011,11/9/2011,63,63
j7nx3sgknu,9/7/2011,10/20/2011,43,43
wl4j8zggdr,9/7/2011,9/12/2011,5,5
u21wpmr2rk,9/7/2011,4/27/2012,233,233
sq69ipw6um,9/7/2011,9/10/2011,3,3
l8gvfivgr3,9/7/2011,9/14/2011,7,7
o7yys1r3xk,9/7/2011,9/9/2011,2,2
8utftdnolq,9/7/2011,9/7/2011,0,0
nx5grybapj,9/7/2011,9/17/2011,10,10
1wvspoqe7p,9/7/2011,5/18/2012,254,254
131mz7e0ja,9/7/2011,9/7/2011,0,0
ak38dcoy5f,9/7/2011,9/16/2011,9,9
70ta0117ne,9/7/2011,10/5/2011,28,28
84bwzv0tfu,9/7/2011,10/12/2011,35,35
7szje6f74w,9/7/2011,1/9/2012,124,124
a36bowlc60,9/8/2011,9/8/2011,0,0
5f42qdwo6i,9/8/2011,9/9/2011,1,1
85nalatbaq,9/8/2011,7/24/2012,320,320
twqrsrn72c,9/8/2011,9/9/2011,1,1
uuyw6a3oae,9/8/2011,9/8/2011,0,0
lxxwxr6744,9/8/2011,9/9/2011,1,1
sqf58qa0vh,9/8/2011,1/30/2012,144,144
ry1wwns7qp,9/8/2011,9/8/2011,0,0
6ldqqyqqkk,9/8/2011,9/8/2011,0,0
529saiokh8,9/8/2011,9/10/2011,2,2
bh2lp4th6x,9/8/2011,9/8/2011,0,0
cx0p5l1l0o,9/8/2011,9/11/2011,3,3
1kyg9m9r5x,9/8/2011,9/11/2011,3,3
z23wowobib,9/8/2011,9/9/2011,1,1
ny0jqs2rni,9/8/2011,10/8/2011,30,30
vqxnj76jrw,9/8/2011,9/9/2011,1,1
mod7s95i8g,9/8/2011,11/6/2011,59,59
mfi90zbr41,9/8/2011,5/7/2012,242,242
fr2dfn0e4c,9/8/2011,7/7/2012,303,303
efc7hjfuuj,9/8/2011,2/3/2012,148,148
jdh0blelbu,9/8/2011,9/13/2011,5,5
sq3vsbu2ib,9/8/2011,9/12/2011,4,4
cxgo2y1o5a,9/8/2011,10/28/2011,50,50
4lk7n4bi96,9/8/2011,9/9/2011,1,1
jg6iaqkiku,9/8/2011,1/2/2012,116,116
0hyo9ch3me,9/8/2011,9/8/2011,0,0
u5v55d9z2b,5/6/2012,2/21/2013,291,291
f8qrkb8v3v,9/8/2011,9/9/2011,1,1
xfo1febf09,9/8/2011,9/8/2011,0,0
fis1knt8vj,9/8/2011,9/9/2011,1,1
nxyfxv2sho,9/8/2011,2/26/2012,171,171
dkesdwjm2u,9/8/2011,9/22/2011,14,14
3wpi4efn5y,9/8/2011,9/14/2011,6,6
arfticxrzq,9/8/2011,9/23/2011,15,15
ubqil8nyvk,9/8/2011,9/12/2011,4,4
fdtvyny3a1,9/8/2011,9/15/2011,7,7
rt3qfafk75,9/8/2011,9/11/2011,3,3
wdem9a4lne,9/8/2011,9/13/2011,5,5
x5vqh7jgpn,9/8/2011,9/30/2011,22,22
czke4b2nha,9/8/2011,9/9/2011,1,1
jhzm5stwes,9/8/2011,9/19/2011,11,11
v5jg9eab9v,9/9/2011,1/11/2012,124,124
o6mp8s1jjb,9/9/2011,9/15/2011,6,6
ngq875j39y,9/9/2011,9/9/2011,0,0
k3ldq1jjlq,9/9/2011,9/21/2011,12,12
m3lzwms3sv,9/9/2011,12/1/2011,83,83
conkd93qbr,9/9/2011,9/9/2011,0,0
9rxfb38nba,9/9/2011,9/9/2011,0,0
ke9k68fsbg,9/9/2011,9/9/2011,0,0
u4gysw1e9u,9/9/2011,9/12/2011,3,3
u7uq8fbwuj,9/9/2011,11/11/2011,63,63
vfldvnltv2,9/9/2011,9/11/2011,2,2
i3f71plpdh,9/9/2011,9/9/2011,0,0
fdd5ov2xpk,9/9/2011,9/11/2011,2,2
zg7md43kj5,9/9/2011,9/13/2011,4,4
r2sgbh97w5,9/10/2011,9/9/2011,-1,1
d41glc31df,9/9/2011,9/9/2011,0,0
nyygtgv5bb,9/9/2011,9/10/2011,1,1
6p3erl45u0,9/9/2011,9/13/2011,4,4
g3347ne884,9/9/2011,2/4/2012,148,148
6mwhr6ryba,9/9/2011,9/9/2011,0,0
tcjjl5hqac,9/9/2011,5/27/2012,261,261
09w37ibdhz,9/9/2011,11/8/2011,60,60
8hh6nzcsqv,9/9/2011,9/16/2011,7,7
ovwmtbymky,9/9/2011,7/10/2012,305,305
w0zllnbwxs,9/9/2011,9/20/2011,11,11
8kbd9st2mi,9/9/2011,10/24/2011,45,45
hxa3ty3uku,9/9/2011,10/6/2011,27,27
euhbuqt09w,9/9/2011,9/9/2011,0,0
c7y9hz2d0g,9/9/2011,9/10/2011,1,1
yuysxlslzm,9/9/2011,9/14/2011,5,5
hiub780v1y,9/9/2011,9/12/2011,3,3
z94d2pm5om,9/9/2011,9/4/2012,361,361
03hxev7k08,9/10/2011,9/10/2011,0,0
pqs2sk885u,9/10/2011,9/20/2011,10,10
0xpe0v1mdr,9/10/2011,9/10/2011,0,0
yk6fc7ln5p,9/10/2011,9/12/2011,2,2
ebqx0d98m6,9/10/2011,9/11/2011,1,1
ps0b8lnfaj,9/10/2011,9/10/2011,0,0
6rha15nbug,9/10/2011,9/14/2011,4,4
m0yaoqhstl,9/10/2011,9/28/2011,18,18
zcvsqsr8zc,9/10/2011,9/10/2011,0,0
y0l92346x0,9/10/2011,9/14/2011,4,4
etzlqlabho,9/10/2011,9/11/2011,1,1
uxhtve5hpg,9/10/2011,9/23/2011,13,13
b5it6jkkg7,9/10/2011,10/10/2011,30,30
14v5d0x48y,9/10/2011,9/10/2011,0,0
us9pknwpft,9/10/2011,10/8/2011,28,28
kbelinmwfv,9/10/2011,9/11/2011,1,1
i7oq7dnlov,9/10/2011,9/14/2011,4,4
bd6xgslo85,9/10/2011,9/13/2011,3,3
i7anah4h79,9/10/2011,9/11/2011,1,1
3tjx00bm67,9/10/2011,9/10/2011,0,0
qju23iqfjw,9/10/2011,3/22/2012,194,194
javk0y0f3d,9/10/2011,9/13/2011,3,3
c1vrde8hrj,9/10/2011,9/16/2011,6,6
xm5gfyeg4m,9/10/2011,1/17/2012,129,129
e3r3sj7vpp,9/10/2011,9/12/2011,2,2
0x1o0osme9,9/10/2011,9/20/2011,10,10
j1cslnnnfd,9/11/2011,4/16/2012,218,218
2e69sqa287,9/11/2011,7/10/2012,303,303
8x1c6oudfb,9/11/2011,9/12/2011,1,1
3r6oegz74k,9/11/2011,9/14/2011,3,3
p0pqiko7dt,9/11/2011,2/14/2012,156,156
fdd7lf1blm,9/11/2011,9/25/2011,14,14
l8qsg358v8,9/11/2011,9/11/2011,0,0
13jc6m4csk,9/11/2011,9/11/2011,0,0
codcoxvg6n,9/11/2011,10/11/2011,30,30
6m2h2abbre,9/11/2011,9/14/2011,3,3
iok0t7o3tf,9/11/2011,9/11/2011,0,0
9p428b4n7y,9/11/2011,9/11/2011,0,0
m0kmm3vnlk,9/11/2011,9/11/2011,0,0
ikjwxs1i9o,9/11/2011,9/11/2011,0,0
1i89z4c2d9,9/11/2011,9/12/2011,1,1
0nlodagzil,9/11/2011,9/12/2011,1,1
rl9ixce23m,9/12/2011,9/14/2011,2,2
j6qmrh7jro,9/12/2011,9/13/2011,1,1
ia4pbaei3c,9/12/2011,9/16/2011,4,4
tgx8zjascf,9/12/2011,10/1/2011,19,19
fel314ag4h,9/12/2011,9/19/2011,7,7
57iyplqvwd,9/12/2011,9/19/2011,7,7
83xm8xtfmf,9/12/2011,9/12/2011,0,0
a1ml6tsuh7,9/12/2011,2/6/2012,147,147
4nckemi0p2,9/12/2011,9/12/2011,0,0
tz3co83ox8,9/12/2011,9/14/2011,2,2
gakn0bxr53,9/12/2011,9/13/2011,1,1
97vnj3w6zv,11/29/2011,9/13/2011,-77,77
9vjn2fhz15,9/12/2011,9/16/2011,4,4
a0tgwt3gd4,9/12/2011,9/13/2011,1,1
3gfysrd1hv,9/12/2011,10/19/2011,37,37
12ignjpjak,9/12/2011,9/2/2012,356,356
xc3b8gbtcq,9/12/2011,10/16/2011,34,34
aue0ilawni,9/12/2011,9/15/2011,3,3
xvtipg9puk,9/12/2011,9/16/2011,4,4
n4iy5xqtg8,9/12/2011,9/16/2011,4,4
mlfy58h8kg,9/12/2011,9/18/2011,6,6
xrfymry5k3,9/12/2011,9/15/2011,3,3
xvajubs0q0,9/12/2011,9/13/2011,1,1
kyx9l9xkio,9/12/2011,9/12/2011,0,0
053ovewfq6,9/12/2011,9/13/2011,1,1
9430epj1ei,9/12/2011,9/16/2011,4,4
982wwg9eli,9/12/2011,12/19/2011,98,98
syrpjl82tc,9/12/2011,6/20/2012,282,282
y75235uu39,9/12/2011,9/17/2011,5,5
p5u9g89fzl,9/12/2011,9/13/2011,1,1
l40hku23ru,9/12/2011,9/12/2011,0,0
jv174rfinl,9/12/2011,10/12/2011,30,30
rmiwon8cn2,9/12/2011,9/16/2011,4,4
a1lwxyr3ym,9/12/2011,9/18/2011,6,6
xid7cx65ws,9/13/2011,10/11/2011,28,28
hid1eal00s,9/13/2011,10/17/2011,34,34
k5ck6gghh6,9/13/2011,9/13/2011,0,0
zlc6hjksz6,9/13/2011,5/15/2012,245,245
gjdthcl8i7,9/13/2011,9/15/2011,2,2
dr4iiu9nn4,9/13/2011,9/25/2011,12,12
87z1dxrt0q,9/13/2011,9/14/2011,1,1
ujt51sz5lb,9/13/2011,9/13/2011,0,0
vk3z6u06ak,9/13/2011,9/13/2011,0,0
w72f6qjmhf,9/13/2011,9/14/2011,1,1
etsow2fmqg,9/13/2011,9/14/2011,1,1
3prq7s12gk,9/13/2011,10/7/2011,24,24
x8uymzgn4v,9/13/2011,9/13/2011,0,0
tr8bgukqv2,9/13/2011,9/13/2011,0,0
vmejnnh6kg,9/13/2011,9/18/2011,5,5
pokqzu9ghb,9/13/2011,5/14/2012,244,244
w7is35c09b,9/13/2011,9/16/2011,3,3
20fikld5cj,9/13/2011,9/23/2011,10,10
sa5gg8hwr1,9/13/2011,9/15/2011,2,2
h6bol5rjpv,9/13/2011,9/13/2011,0,0
r6dj8fo796,9/13/2011,7/12/2012,303,303
fg9fu3oi5x,9/13/2011,9/17/2011,4,4
e7lris47jp,9/13/2011,9/13/2011,0,0
r1tmuo2pf3,9/13/2011,9/14/2011,1,1
mio5p2v086,9/13/2011,10/7/2011,24,24
winkrf5aub,9/13/2011,9/14/2011,1,1
uy8zeiw4lj,9/13/2011,10/7/2011,24,24
veb7fxk4lp,9/13/2011,9/13/2011,0,0
p1ke3s1map,9/13/2011,12/21/2011,99,99
dhwsc139hx,9/13/2011,9/13/2011,0,0
cg1bwgbo3c,9/13/2011,4/14/2012,214,214
drkb7c9pqu,9/13/2011,9/14/2011,1,1
cmamfel1dm,9/13/2011,9/25/2011,12,12
w4a0gkc2o9,9/13/2011,9/30/2011,17,17
f9i9imsf09,9/13/2011,9/23/2011,10,10
02f2xl4uqp,9/13/2011,9/19/2011,6,6
4eichqnx4n,9/13/2011,9/18/2011,5,5
2ek8g7wf7f,9/13/2011,9/15/2011,2,2
ljm4pyahgo,9/13/2011,9/14/2011,1,1
yr4805cf2f,9/13/2011,9/13/2011,0,0
3bg0klw015,9/13/2011,9/19/2011,6,6
9x2b94lt6m,9/13/2011,9/17/2011,4,4
6oeli1eah1,9/13/2011,9/14/2011,1,1
ci6shy34jy,9/13/2011,9/14/2011,1,1
3sbxh19yq5,9/13/2011,4/20/2012,220,220
u67vhpn1jp,9/13/2011,9/16/2011,3,3
urlypm2kix,9/14/2011,9/16/2011,2,2
umzrf6v77h,9/14/2011,9/14/2011,0,0
7uilog0moa,9/14/2011,9/17/2011,3,3
up0wchnivs,9/14/2011,9/17/2011,3,3
ddq9erpqsn,9/14/2011,9/14/2011,0,0
ch363nujgd,9/14/2011,9/21/2011,7,7
pk2cdqfm1d,9/14/2011,9/14/2011,0,0
4flq8ae3kd,9/14/2011,9/14/2011,0,0
knokx7kccl,9/14/2011,9/19/2011,5,5
flzk7yvoz7,9/14/2011,9/15/2011,1,1
l2bt8qhv9z,9/14/2011,10/5/2011,21,21
xoxtwl64t4,9/14/2011,9/14/2011,0,0
dvhzmew4bx,9/14/2011,9/15/2011,1,1
fy4kubuw9k,9/14/2011,9/15/2011,1,1
9m4p2ci5ew,9/14/2011,9/22/2011,8,8
ssx4p8l3fh,9/14/2011,7/22/2012,312,312
0l7bn1m62m,9/14/2011,7/26/2012,316,316
qztpevxtmg,9/14/2011,9/15/2011,1,1
5i3zwff2p0,9/14/2011,9/14/2011,0,0
vssjk3puwc,9/14/2011,9/28/2011,14,14
pduv00fkpw,9/14/2011,9/14/2011,0,0
wj1cb15l5w,9/14/2011,9/19/2011,5,5
hs597wbf7g,9/14/2011,12/27/2011,104,104
9in72wt139,9/14/2011,9/15/2011,1,1
arh0irfxv4,9/14/2011,9/15/2011,1,1
ka6puo8rxy,9/14/2011,9/14/2011,0,0
7xj8oouzs5,9/14/2011,9/16/2011,2,2
ilwg9143zw,9/14/2011,9/15/2011,1,1
v1wugeilb4,9/14/2011,9/16/2011,2,2
gnfgi74a4h,9/14/2011,9/15/2011,1,1
n9euert1bl,9/14/2011,9/15/2011,1,1
jmoa0430di,9/15/2011,9/15/2011,0,0
vq78yfkwli,9/15/2011,9/16/2011,1,1
580nvqg3lq,9/15/2011,9/11/2012,362,362
6ud1hies87,9/15/2011,7/27/2012,316,316
yvnzl7cva8,9/15/2011,9/18/2011,3,3
